ID	User	FollowersCount	Tweet	CreatedAt	RetweetCount	Truncated	Language	PossiblySensitive	IsLocationAvailable	Retweeted	ScreenNameResponse	UserIDResponse	FriendsCount	ListedCount	UserFavouritesCount	StatusesCount	UserLocation	UserCreatedAt	UserActiveDays	FavoriteCount	EntitiesUrls	EntitiesUrlsCount	EntitiesHashtags	EntitiesHashtagsCount	EntitiesMentions	EntitiesMentionsCount	EntitiesMentionIds	InReplyToScreenName	Source	UserProfileImage	NumCharacters	NumWords	RetweetedUser	RetweetedUserScreenNameResponse	RetweetedUserFollowersCount	RetweetedUserListedCount	RetweetedUserStatusesCount	RetweetedUserLocation	RetweetedUserCreatedAt	Label
577387109922697217	UNFPA	206530	"@AlertNet: Relief teams report devastation, death after #Vanuatu cyclone http://t.co/ppHcQdwQ4S… #CyclonePam" @UNFPAAsia	16-3-2015 08:33:08	2	False	en	False	False	False	UNFPA	194643654	3400	2182	14413	23519	Null	24-9-2010 16:56:05	1633	1	http://t.co/ppHcQdwQ4S	1	Vanuatu,CyclonePam	2	AlertNet,UNFPAasia	2	1019193654148288513,222366266	Null	<a href="http://blackberry.com/twitter" rel="nofollow">Twitter for BlackBerry®</a>	Null	121	12	Null	Null	Null	Null	Null	Null	Null	injured_or_dead_people
577714259741773824	SkyTools Drones	1610	dronemaniac: RT  ABC Emergency        ✔ ABCemergency : Drone footage taken by the ABC's Brant Cumming shows #TCPam… http://t.co/MmtM0D9KiP	17-3-2015 06:13:07	0	False	en	False	False	False	sky_tools	3025518377	556	566	79	209866	Oviedo - Asturias - España	8-2-2015 20:30:39	36	0	http://t.co/MmtM0D9KiP	1	TCPam	1	Null	0	Null	Null	<a href="https://ifttt.com" rel="nofollow">IFTTT</a>	Null	138	17	Null	Null	Null	Null	Null	Null	Null	other_useful_information
577010369077592064	lizzie	492	@DailyMailUK @Telegraph @guardian - make #Vanuatu devastation caused by #CyclonePam HEADLINE NEWS please	15-3-2015 07:36:06	0	False	en	False	False	False	lizziemeadows	28649316	1071	24	5293	10634	Beyond the clouds	3-4-2009 20:48:24	2171	0	Null	0	Vanuatu,CyclonePam	2	DailyMailUK,Telegraph,guardian	3	111556423,16343974,87818409	DailyMailUK	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	Null	104	13	Null	Null	Null	Null	Null	Null	Null	other_useful_information
576855774606946304	Nam Nguyen	1933	UN stands ready to assist as Tropical Cyclone Pam threatens VanuatuPacific region http://t.co/wPwNwD4vng nvt	14-3-2015 21:21:48	0	False	en	False	False	False	NamVietNetwork	103811289	144	57	3055	459047	Saigon	11-1-2010 09:43:19	1888	0	http://t.co/wPwNwD4vng	1	Null	0	Null	0	Null	Null	<a href="https://www.google.com/" rel="nofollow">Google</a>	Null	108	14	Null	Null	Null	Null	Null	Null	Null	donation_needs_or_offers_or_volunteering_services
577561280166248448	Zandy I.F	604	'Monster' Cyclone Strikes a Heavy Toll in Vanuatu: More than 100,000 people are likely homeless, schools have ... http://t.co/Njno6p1SoJ	16-3-2015 20:05:14	0	False	en	False	False	False	Zandy_IF	364261383	0	80	11	426849	Indonesia	29-8-2011 13:46:13	1295	0	http://t.co/Njno6p1SoJ	1	Null	0	Null	0	Null	Null	<a href="http://twitterfeed.com" rel="nofollow">twitterfeed</a>	Null	136	19	Null	Null	Null	Null	Null	Null	Null	displaced_people_and_evacuations
580296982650060800	Sarah Vincent	525	RT @davidnbull: Reaching children in remote communities after Cyclone Pam - Unicef UK Blog http://t.co/6iaEsuIzpX	24-3-2015 09:15:56	1	False	en	False	False	True	sarahvincent1	240211913	505	14	314	1995	Cambridge, England	19-1-2011 12:08:48	1524	0	http://t.co/6iaEsuIzpX	1	Null	0	davidnbull	1	43985337	Null	<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>	Null	113	15	David Bull	davidnbull	3290	136	12393	UK	1-6-2009 22:07:41	other_useful_information
578681496816500736	Ten Spider Weather	1070	RT @RyanMaue: Cyclone Nathan made landfall in NE Australia (Queensland)  90-knots (1-min from JTWC) = strong Cat 2 equiv hurricane http://t…	19-3-2015 22:16:34	10	False	en	False	False	True	tenspider_wx	110428801	957	177	1992	78466	Vineland, NJ, USA	1-2-2010 14:22:38	1872	0	Null	0	Null	0	RyanMaue	1	16117029	Null	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Null	140	21	Ryan Maue	RyanMaue	92280	2943	73109	Atlanta, GA	3-9-2008 18:27:32	other_useful_information
577477837990457345	Aline	1712	RT @rqskye: TT @volcansvanuatu Comms down on islands of #Erromango and #Tanna. Army troops from New Caledonia will be going to Tanna. #TCPa…	16-3-2015 14:33:40	2	False	en	False	False	True	Aline_Carr	58081428	2382	175	1764	28616	Virginia Beach, VA	19-7-2009 01:11:21	2066	0	Null	0	Erromango,Tanna	2	rqskye,volcansvanuatu	2	104342504,763069976	Null	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Null	140	22	RQ Skye	rqskye	1661	267	246560		13-1-2010 01:51:53	donation_needs_or_offers_or_volunteering_services
577092260887678976	World kNews	1859	#Japan to send emergency relief supplies to cyclone-hit Vanuatu http://t.co/ZA7K9e0hG4	15-3-2015 13:01:31	0	False	en	False	False	False	world_knews	2664603404	1469	187	803	139168	the world. 	21-7-2014 01:54:12	237	0	http://t.co/ZA7K9e0hG4	1	Japan	1	Null	0	Null	Null	<a href="http://knews.esy.es" rel="nofollow">World News Tool</a>	Null	86	10	Null	Null	Null	Null	Null	Null	Null	donation_needs_or_offers_or_volunteering_services
577838645429841921	Brittany Trilford	1042	RT @mvlgrimace: $65M we're going to spend on sending 140 troops to Iraq would be better spent sending our troops to the Pacific #CyclonePam…	17-3-2015 14:27:23	9	False	en	False	False	True	BrttnyTrlfrd	517265123	1061	38	744	1659	Wellington, Aotearoa	7-3-2012 06:00:22	1105	0	Null	0	CyclonePam	1	mvlgrimace	1	798979299722358784	Null	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Null	140	24	Graham Cameron	GCSB_spy	1605	26	14763	Tauranga	27-8-2009 09:36:51	donation_needs_or_offers_or_volunteering_services
580636943572213760	Bee Wilson	1475	RT @MoveTheWorld: Food running critically short in #Vanuatu after #TCPam. Please help us help animals: http://t.co/EbU4d9j3PX http://t.co/5…	25-3-2015 07:46:49	44	False	en	False	False	True	BeeWilson3	882648769	1425	66	6821	48593	Null	15-10-2012 16:29:48	890	0	http://t.co/EbU4d9j3PX	1	Vanuatu,TCPam	2	MoveTheWorld	1	14912751	Null	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Null	140	17	World Animal Protection	MoveTheWorld	128316	1502	5828	15 offices worldwide	26-5-2008 20:12:49	donation_needs_or_offers_or_volunteering_services
577565189807169536	Cáritas Pamplona	1592	RT @iamCARITAS: Caritas is working with the Church in Vanuatu after a deadly storm struck. We're looking to provide essential... http://t.c…	16-3-2015 20:20:46	7	False	en	False	False	True	CaritasPamplona	436654196	344	29	410	2949	Null	14-12-2011 11:57:51	1188	0	Null	0	Null	0	iamCARITAS	1	21288364	Null	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	Null	140	21	Caritas	iamCARITAS	23253	585	12135	Vatican City	19-2-2009 10:31:29	donation_needs_or_offers_or_volunteering_services
577891412114608128	Sara	1628	RT @twhiddleston: Unicef is on the ground in #Vanuatu w/ shelter, clean drinking water &amp; more to help after #CyclonePam. Please donate http…	17-3-2015 17:57:04	3131	False	en	False	False	True	whenchaosreigns	16286610	660	69	937	29592	London, England	14-9-2008 19:59:43	2374	0	Null	0	Vanuatu,CyclonePam	2	twhiddleston	1	391037985	Null	<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>	Null	144	23	Tom Hiddleston	twhiddleston	4283244	12615	1845		14-10-2011 23:20:46	donation_needs_or_offers_or_volunteering_services
577272645659549696	GH fan!	46	RT @RegardsKiKi: The Red Cross is appealing for help for those in #Vanuatu hit by #CyclonePam http://t.co/S4WiZaXE0n #CharitySunday http://…	16-3-2015 00:58:18	26	False	en	False	False	True	flatw72	331615778	264	2	222	589	Null	8-7-2011 13:08:24	1346	0	http://t.co/S4WiZaXE0n	1	Vanuatu,CyclonePam,CharitySunday	3	RegardsKiKi	1	239478595	Null	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	Null	140	19	Kirsten	RegardsKiKi	1540	104	24650	the durty	17-1-2011 18:31:52	donation_needs_or_offers_or_volunteering_services
579522114383802368	Lyndee-Jane	704	RT @Sarahbellechand: This is what's left of Adrian's house in Port Vila.  Is almost unbelievable. #CyclonePam http://t.co/IsFyopMhOU	22-3-2015 05:56:53	1	False	en	False	False	True	lesJay	23374208	1990	10	430	841	Wellington City, New Zealand	9-3-2009 00:01:46	2204	0	Null	0	CyclonePam	1	Sarahbellechand	1	751977223	Null	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	Null	132	18	Sarah Chandler	Sarahbellechand	1054	13	2342	Wellington City, New Zealand	11-8-2012 22:01:38	infrastructure_and_utilities_damage
577662923390070784	VerityNews	234	http://t.co/19R1GaITje Vanuatu's President Makes a Leap in Tying Cyclone Pam to Climate… http://t.co/F36wjvFCOa #Top_Stories @Verity_News	17-3-2015 02:49:08	0	False	en	False	False	False	Verity_News	1360191612	592	60	4	45056	New York, NY	17-4-2013 19:36:13	698	0	http://t.co/19R1GaITje,http://t.co/F36wjvFCOa	2	Top_Stories	1	Verity_News	1	1360191612	Null	<a href="https://dlvrit.com/" rel="nofollow">dlvr.it</a>	Null	137	15	Null	Null	Null	Null	Null	Null	Null	other_useful_information
577209817447702528	Joe Comer	368	RT @abcnews: Want to help those affected by Cyclone Pam? Check out our appeals page for a list of aid agencies #TCPam  http://t.co/lEb1huuI…	15-3-2015 20:48:39	28	False	en	False	False	True	Jomercoe	25005350	874	8	3290	7058	melbourne / naarm / 	18-3-2009 01:58:37	2188	0	Null	0	TCPam	1	abcnews	1	2768501	Null	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Null	140	24	ABC News	abcnews	1555832	12014	281006	Australia	29-3-2007 02:15:36	donation_needs_or_offers_or_volunteering_services
578874372351336449	Sanju Parate	1	Cricket makes contribution for Vanuatu cyclone victims  http://t.co/o8CRh5OZn7	20-3-2015 11:02:59	0	False	en	False	False	False	Sanjuparate121	3037813706	40	0	0	423	Null	23-2-2015 10:38:51	25	0	http://t.co/o8CRh5OZn7	1	Null	0	Null	0	Null	Null	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Null	78	8	Null	Null	Null	Null	Null	Null	Null	donation_needs_or_offers_or_volunteering_services
577226012741652480	Sara Pantaleo	252	RT @annajhenderson: Foreign Minister @JulieBishopMP announces help for Vanuatu after cyclone damage, deploying medical experts and funding …	15-3-2015 21:53:00	33	False	en	False	False	True	sarapantaleo6	2473675087	474	9	1496	571	Melbourne	2-5-2014 08:16:06	317	0	Null	0	Null	0	annajhenderson,JulieBishopMP	2	128182333,1149604675106177024	Null	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	Null	140	18	Anna Henderson	annajhenderson	12098	312	9527	Canberra	31-3-2010 10:26:10	donation_needs_or_offers_or_volunteering_services
580073955022635008	muhammad baqar	116	RT @robwoozle: Zoë will be on @666canberra ABC radio at about 7:20am live from Vanuatu. Live stream here if you're not in Canberra: http://…	23-3-2015 18:29:42	4	False	en	False	False	True	baqar51	3023489498	248	19	19235	7209	lahore pakistan 	17-2-2015 07:42:13	34	0	Null	0	Null	0	robwoozle,666Canberra	2	54151601,808860303978938368	Null	<a href="https://twitter.com/download/android" rel="nofollow">Twitter for Android Tablets</a>	Null	140	24	Rob M 🇻🇺🇦🇺	robwoozle	226	6	7503	Australian Capital Territory, Australia	6-7-2009 08:01:48	other_useful_information
576882017729642497	Ten Spider Weather	1070	#tropicalstorm #Guam: 0700 ChST 15 Mar 15 NWS Guam forecast track, Tropical Storm Bavi (03W). http://t.co/D79laflys9 #Bavi #BettyPH #03W	14-3-2015 23:06:05	0	False	en	False	False	False	tenspider_wx	110428801	957	177	1992	78466	Vineland, NJ, USA	1-2-2010 14:22:38	1867	0	http://t.co/D79laflys9	1	tropicalstorm,Guam,Bavi,BettyPH,03W	5	Null	0	Null	Null	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Null	136	19	Null	Null	Null	Null	Null	Null	Null	other_useful_information
577111052636164097	Sartori Sbroglio	102	Massive cyclone pummels Vanuatu: The South Pacific country of Vanuatu has taken a direct hit from a powerful c...  http://t.co/LTEaybhvCp	15-3-2015 14:16:11	0	False	en	False	False	False	SartoriSbroglio	1641791028	70	8	302	42397	Null	3-8-2013 02:17:40	589	0	http://t.co/LTEaybhvCp	1	Null	0	Null	0	Null	Null	<a href="http://twitterfeed.com" rel="nofollow">twitterfeed</a>	Null	137	21	Null	Null	Null	Null	Null	Null	Null	other_useful_information
577871823611637763	Thinggtwoo — Don’t forget to love each other	694	RT @mcgregor_ewan: Up to 60,000 children at risk after #CyclonePam hits #Vanuatu &amp; region Please donate to help Unicef's rapid response htt…	17-3-2015 16:39:13	352	False	en	False	False	True	thinggtwoo	16795716	2204	45	221415	69901	The Nutmeg State	15-10-2008 22:22:16	2343	0	Null	0	CyclonePam,Vanuatu	2	mcgregor_ewan	1	574168493	Null	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	Null	144	22	Ewan McGregor	mcgregor_ewan	1368612	5627	4205		8-5-2012 03:32:18	donation_needs_or_offers_or_volunteering_services
577489534482452481	GeoSurf	1	VIDEO: Australia and NZ fly aid to Vanuatu http://t.co/axhp2Q7MYP	16-3-2015 15:20:08	0	False	en	False	False	False	geosurfnews	818202823	19	0	0	108763	Null	11-9-2012 21:12:27	915	0	http://t.co/axhp2Q7MYP	1	Null	0	Null	0	Null	Null	<a href="https://dlvrit.com/" rel="nofollow">dlvr.it</a>	Null	65	9	Null	Null	Null	Null	Null	Null	Null	donation_needs_or_offers_or_volunteering_services
576161426680643584	Cheryl	866	10:11AM 13 March Vanuatu is there under #TCPam somewhere. Gud luck lo evriwan wea i stap lo #Vanuatu naoia! http://t.co/9aGI3i0bgc	12-3-2015 23:22:43	0	False	en	False	False	False	aggerchez	2574876709	559	77	75533	18460	Null	18-6-2014 13:29:55	267	0	Null	0	TCPam,Vanuatu	2	Null	0	Null	Null	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Null	130	20	Null	Null	Null	Null	Null	Null	Null	other_useful_information
577021880487428096	Breaking News	5459	Cyclone Pam: 'Like a bomb': The fury of Tropical Cyclone Pam, one of the most powerful storms to make landfall... http://t.co/xbYmuDiFZ6	15-3-2015 08:21:51	0	False	en	False	False	False	N_BreakingNEWS	2795524054	5042	75	95	320361	NYC, U.S.	30-9-2014 16:43:56	165	0	http://t.co/xbYmuDiFZ6	1	Null	0	Null	0	Null	Null	<a href="http://twitterfeed.com" rel="nofollow">twitterfeed</a>	Null	136	21	Null	Null	Null	Null	Null	Null	Null	other_useful_information
580833452930383872	Jigmy Lama	510	RT @SavetheChildren: About 500 schools in #Vanuatu were damaged during #CyclonePam, but today a handful of schools are… https://t.co/RYspvB…	25-3-2015 20:47:41	44	False	en	False	False	True	jigmylama	66139575	274	88	16388	9426	Dharan | Kathmandu	16-8-2009 16:12:50	2047	0	Null	0	Vanuatu,CyclonePam	2	SavetheChildren	1	14055301	Null	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	Null	140	19	Save the Children US	SavetheChildren	2839835	9755	31253	Fairfield, CT USA	28-2-2008 16:14:50	infrastructure_and_utilities_damage
579444861742501889	Adam Chilton	1945	RT @TheAtlantic: Photos from the island nation of Vanuatu, which was devastated by Cyclone Pam on March 13  http://t.co/OusmEOhA1e http://t…	22-3-2015 00:49:55	35	False	en	False	False	True	adamschilton	930814597	1573	48	996	842	Null	7-11-2012 00:05:49	865	0	http://t.co/OusmEOhA1e	1	Null	0	TheAtlantic	1	35773039	Null	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	Null	140	21	The Atlantic	TheAtlantic	1841009	30103	174698	Washington, D.C.	27-4-2009 15:41:54	infrastructure_and_utilities_damage
576848053996511232	Sid Hussain	24	RT @Oxfam: "People of #Vanuatu are going to need a lot of help to rebuild their homes and their lives", #CyclonePam http://t.co/g5UMHtL211	14-3-2015 20:51:08	73	False	en	False	False	True	SidHussain	41329864	98	0	25	195	Bristol, UK	20-5-2009 09:59:53	2124	0	http://t.co/g5UMHtL211	1	Vanuatu,CyclonePam	2	Oxfam	1	11695472	Null	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	Null	138	22	Oxfam International	Oxfam	841486	11214	46944		31-12-2007 18:27:35	donation_needs_or_offers_or_volunteering_services
578763250986131456	Cindy Becker	2417	RT @HumanityRoad: MT @mapaction MapAction Vanuatu - #CyclonePam map digest for 19/03/2015 - http://t.co/nrRu6VuVx7 #TCPam #reliefVU #hmrd v…	20-3-2015 03:41:26	4	False	en	False	False	True	cinbee	17668901	4199	264	5116	92541	San Francisco Bay Area, CA	27-11-2008 03:52:44	2303	0	http://t.co/nrRu6VuVx7	1	CyclonePam,TCPam,reliefVU,hmrd	4	HumanityRoad,mapaction	2	125637896,58469461	Null	<a href="https://about.twitter.com/products/tweetdeck" rel="nofollow">TweetDeck</a>	Null	140	18	Humanity Road	HumanityRoad	10509	769	60582	Digital Disaster Response	23-3-2010 12:05:54	other_useful_information
576942066380369920	Brisbane News	3064	Cyclone Pam 'roared, squealed, hissed' as it hit http://t.co/U8rTgUZl0B	15-3-2015 03:04:42	0	False	en	False	False	False	brisbanebnews	121984241	999	117	0	24842	Brisbane Australia	11-3-2010 06:38:13	1829	0	http://t.co/U8rTgUZl0B	1	Null	0	Null	0	Null	Null	<a href="http://twitterfeed.com" rel="nofollow">twitterfeed</a>	Null	71	9	Null	Null	Null	Null	Null	Null	Null	other_useful_information
577050321551278080	Sophie G ^_^	352	RT @rnz_news: Nearly half of Tuvalu now displaced by Pam http://t.co/OP7PrFTTEZ	15-3-2015 10:14:52	13	False	en	False	False	True	is0ph	14832824	436	20	794	15578	Brest	19-5-2008 14:10:46	2490	0	http://t.co/OP7PrFTTEZ	1	Null	0	rnz_news	1	7025472	Null	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	Null	79	11	RNZ News	rnz_news	48714	805	162343	New Zealand	22-6-2007 22:26:43	displaced_people_and_evacuations
580354044650213376	eclexia	2627	Around 82,000 children in Vanuatu in need of humanitarian assistance following Cyclone Pam, aid agency says - @UNICEF http://t.co/PuKRTwVVqf	24-3-2015 13:02:41	0	False	en	False	False	False	eclexia	201870454	3952	133	72130	95133	Massachusetts	12-10-2010 20:20:02	1623	0	http://t.co/PuKRTwVVqf	1	Null	0	UNICEF	1	33933259	Null	<a href="http://www.apple.com" rel="nofollow">iOS</a>	Null	140	19	Null	Null	Null	Null	Null	Null	Null	donation_needs_or_offers_or_volunteering_services
577825913083146240	femLINKpacific	1518	RT @UNDP_Pacific: #Tuvalu, Nukufetau under seawater by #CyclonePam  - from people in Tuvalu – stay safe. #WCDRR @UNDPasiapac @UNDP http://t…	17-3-2015 13:36:47	28	False	en	False	False	True	femlinkpacific	2798847037	525	169	4149	18844	Suva, Fiji Islands	8-9-2014 23:33:32	189	0	Null	0	Tuvalu,CyclonePam,WCDRR	3	UNDP_Pacific,UNDPasiapac,UNDP	3	50489349,295032345,20596281	Null	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	Null	140	21	UNDP Pacific Office in Fiji	UNDP_Pacific	29497	392	7687	Suva, Fiji	25-6-2009 00:07:26	caution_and_advice
577713912193290240	Media Man	1439	RT @FrancesCook: Conservative estimate, 70% of Port Vila hospital unusuable. Can't chill medicine, they're short of blood. #CyclonePam http…	17-3-2015 06:11:44	22	False	en	False	False	True	TheWarRoomNZ	352940830	1124	81	37935	83719	Null	11-8-2011 09:11:42	1313	0	Null	0	CyclonePam	1	FrancesCook	1	33474663	Null	<a href="https://twitter.com/download/android" rel="nofollow">Twitter for Android Tablets</a>	Null	140	19	Frances Cook	FrancesCook	4923	103	39701	Hamilton City, New Zealand	20-4-2009 10:14:19	infrastructure_and_utilities_damage
580221305510760448	2kdei 🌎	11216	@FijiGov_RMDNDM 40 Fijian soldiers &amp; medical personnel arrived today in Port Vila to assist #Vanuatu http://t.co/IndQU4gw8i #TCPam #hmrd	24-3-2015 04:15:13	0	False	en	False	False	False	2kdei	39889387	4095	645	77495	118482	California, USA	14-5-2009 01:07:23	2140	0	Null	0	Vanuatu,TCPam,hmrd	3	Null	0	Null	FijiGov_RMD	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	Null	140	18	Null	Null	Null	Null	Null	Null	Null	donation_needs_or_offers_or_volunteering_services
577833797258969088	James Foster-Brown	74	VIDEO: Vanuatu cyclone clean up begins http://t.co/wTsj6kWSA3	17-3-2015 14:08:07	0	False	en	False	False	False	ojfosterbrown	3049713215	8	7	12	2895	London	21-2-2015 13:25:36	24	0	http://t.co/wTsj6kWSA3	1	Null	0	Null	0	Null	Null	<a href="https://ifttt.com" rel="nofollow">IFTTT</a>	Null	61	7	Null	Null	Null	Null	Null	Null	Null	other_useful_information
579571773487910912	Roberto Re   🇮🇹  🇪🇺	15067	In a country ripe for natural disasters, this Vanuatu man has survived them all, @nickgbperry reports: http://t.co/n6ms4TYLRu Via @ap	22-3-2015 09:14:13	0	False	en	False	False	False	RobRe62	180317088	3881	6986	21652	1214762	Milano +45.465556°, +9.190000°	19-8-2010 09:58:53	1675	0	http://t.co/n6ms4TYLRu	1	Null	0	nickgbperry,AP	2	86830197,51241574	Null	<a href="http://linkis.com" rel="nofollow">Linkis: turn sharing into growth</a>	Null	133	19	Null	Null	Null	Null	Null	Null	Null	missing_trapped_or_found_people
576870160671211520	Éire NewsFinder	669	Cyclone Pam: Dozens feared dead in Vanuatu - Sydney Morning Herald http://t.co/8Yb0WJ8sdp	14-3-2015 22:18:58	0	False	en	False	False	False	IrishNewsFinder	576514849	26	98	0	323321	Dublin, Ireland	10-5-2012 19:39:57	1038	0	http://t.co/8Yb0WJ8sdp	1	Null	0	Null	0	Null	Null	<a href="https://www.google.com/" rel="nofollow">Google</a>	Null	89	12	Null	Null	Null	Null	Null	Null	Null	injured_or_dead_people
577523158883807234	Updated News	1511	Stories of despair and destruction from Cyclone Pam survivors:  Cyclone Pam has caused widespread devastation ... http://t.co/y2PquKhUgY	16-3-2015 17:33:45	0	False	en	False	False	False	News_LNK	2391404695	1245	37	0	175123	Null	15-3-2014 17:46:49	365	0	http://t.co/y2PquKhUgY	1	Null	0	Null	0	Null	Null	<a href="http://twitterfeed.com" rel="nofollow">twitterfeed</a>	Null	136	17	Null	Null	Null	Null	Null	Null	Null	infrastructure_and_utilities_damage
576992126531031042	The News Hype	751	#News: At least 8 dead after Cyclone Pam rips through Vanuatu - VIDEO: Dozens feared dead aft... http://t.co/kfMfxL7X2k via @TheNewsHype	15-3-2015 06:23:37	0	False	en	False	False	False	TheNewsHype	2594358360	0	448	45	961309	Washington	29-6-2014 07:04:10	258	0	http://t.co/kfMfxL7X2k	1	News	1	TheNewsHype	1	2594358360	Null	<a href="http://twitterfeed.com" rel="nofollow">twitterfeed</a>	Null	136	20	Null	Null	Null	Null	Null	Null	Null	injured_or_dead_people
577183366077767680	Aid Resources	10687	President of cyclone-hit Vanuatu urges global action on disasters http://t.co/3XO2OGmnrj	15-3-2015 19:03:32	0	False	en	False	False	False	AidResources	41609993	566	178	0	98281	Rome, Italy	21-5-2009 15:41:19	2124	0	http://t.co/3XO2OGmnrj	1	Null	0	Null	0	Null	Null	<a href="https://dlvrit.com/" rel="nofollow">dlvr.it</a>	Null	88	10	Null	Null	Null	Null	Null	Null	Null	other_useful_information
577748516388360192	federica ✨	212	RT @DeniseJonas: #Repost @convoyofhope with repostapp. ・・・ We have teams on their way to Vanuatu in response to… https://t.co/KUSoymtU1o	17-3-2015 08:29:15	38	False	en	False	False	True	jemisperfume	3028838309	275	9	8013	9454	Null	10-2-2015 21:31:56	34	0	https://t.co/KUSoymtU1o	1	Repost	1	DeniseJonas,ConvoyofHope	2	123417458,23354464	Null	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	Null	136	17	Denise Jonas	DeniseJonas	622988	3830	2030		16-3-2010 01:35:31	donation_needs_or_offers_or_volunteering_services
576747197259108352	News Radio 1230	785	‘Unbelievable Destruction’ Reported After Cyclone Slams Vanuatu -  http://t.co/XrW5Q5Mr6f http://t.co/b9drN2GM8m	14-3-2015 14:10:21	1	False	en	False	False	False	ABC1230News	1621030400	1198	29	0	43045	Null	25-7-2013 18:41:49	596	1	http://t.co/XrW5Q5Mr6f	1	Null	0	Null	0	Null	Null	<a href="http://abc1230news.1230thefan.com" rel="nofollow">ABC1230NEWS APP</a>	Null	112	11	Null	Null	Null	Null	Null	Null	Null	infrastructure_and_utilities_damage
576199647598792706	𝔷𝔲𝔩𝔥𝔢𝔩𝔪𝔦𝔠𝔪	447	RT @WorldVisionMsia: Pray for the people of Vanuatu as #CyclonePam at category 5, which is the strongest, moves  towards Vanuatu with winds…	13-3-2015 01:54:35	4	False	en	False	False	True	zulhelmiCM	1008009180	1055	16	11401	47834	Pura Lempuyang Luhur, Bali	13-12-2012 04:48:19	819	0	Null	0	CyclonePam	1	WorldVisionMsia	1	499540835	Null	<a href="http://twitter.com" rel="nofollow">Twitter Web Client</a>	Null	140	23	World Vision Malaysia	WorldVisionMsia	1619	25	1674	Malaysia	22-2-2012 06:56:47	sympathy_and_emotional_support
577256385467047936	asiankudos	299	Aid effort kicks in after 'monster' cyclone ravages Vanuatu http://t.co/DPgghMG1q7	15-3-2015 23:53:41	0	False	en	False	False	False	asiankudos	2236222567	0	81	0	297435	Null	8-12-2013 15:49:04	462	0	http://t.co/DPgghMG1q7	1	Null	0	Null	0	Null	Null	<a href="https://ifttt.com" rel="nofollow">IFTTT</a>	Null	82	10	Null	Null	Null	Null	Null	Null	Null	donation_needs_or_offers_or_volunteering_services
577190146463834112	Eamon Hamilton	1954	RT @CAREAustralia: Our @thomasmperry landed in #Vanuatu at midday on first aid flight &amp; got first pics out #TCpam http://t.co/zezTtF5cet	15-3-2015 19:30:29	13	False	en	False	False	True	eamonhamilton	149101830	1266	81	47588	29081	Sydney, Australia	28-5-2010 12:21:35	1752	0	Null	0	Vanuatu,TCpam	2	CAREAustralia,thomasmperry	2	20960229,297242360	Null	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	Null	140	20	CARE Australia	CAREAustralia	19492	461	8577	Australia	16-2-2009 03:40:35	donation_needs_or_offers_or_volunteering_services
577408353103540224	Pinoy Weather Now	120	[RSMC-JMA] Tropical Cyclone Advisory for Analysis and Forecast 2015-03-16T09:00:00Z http://t.co/zvpzB1upQo	16-3-2015 09:57:33	0	False	en	False	False	False	PHWeatherNow	1967810712	32	7	0	52922	Philippines	18-10-2013 00:36:29	514	0	http://t.co/zvpzB1upQo	1	Null	0	Null	0	Null	Null	<a href="https://dlvrit.com/" rel="nofollow">dlvr.it</a>	Null	106	10	Null	Null	Null	Null	Null	Null	Null	other_useful_information
576661348878323712	Drew	1376	@UN_Spokesperson: yes sir, i know ur dealing w the cyclone	14-3-2015 08:29:14	0	False	en	False	False	False	realjesus6	2463706598	1603	83	21593	54735	United States	25-4-2014 21:27:40	322	0	Null	0	Null	0	UN_Spokesperson	1	148517828	UN_Spokesperson	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	Null	58	10	Null	Null	Null	Null	Null	Null	Null	not_related_or_irrelevant
